Temp,AirHumidity,Flag
11.47750001,0.705469417,cattle
11.47750001,0.708526899,cattle
11.47750001,0.691254526,cattle
11.47750001,0.717321872,cattle
11.47750001,0.567374468,cattle
11.47750001,0.575680768,cattle
11.47750001,0.671822538,cattle
11.47750001,0.715859386,cattle
11.47750001,0.684674323,cattle
11.47750001,0.63543668,cattle
11.47750001,0.60611069,cattle
11.47750001,0.736574441,cattle
11.47750001,0.743757985,cattle
11.47750001,0.734180164,cattle
11.47750001,0.654786385,cattle
11.47750001,0.677753628,cattle
11.47750001,0.744009166,cattle
11.47750001,0.701828673,cattle
11.47750001,0.627414917,cattle
11.47750001,0.721387138,cattle
11.47750001,0.709929068,cattle
11.47750001,0.576299817,cattle
11.47750001,0.687101096,cattle
11.47750001,0.717972433,cattle
11.47750001,0.667282337,cattle
11.47750001,0.637660785,cattle
11.47750001,0.716534192,cattle
11.47750001,0.553505389,cattle
11.47750001,0.59172344,cattle
11.47750001,0.687285522,cattle
11.47750001,0.748358947,cattle
11.47750001,0.568885686,cattle
11.47750001,0.737139954,cattle
11.47750001,0.63985722,cattle
11.47750001,0.634837457,cattle
11.47750001,0.744480151,cattle
11.47750001,0.598193087,cattle
11.47750001,0.66100353,cattle
11.47750001,0.725174106,cattle
11.47750001,0.71158714,cattle
11.47750001,0.696941662,cattle
11.47750001,0.688053361,cattle
11.47750001,0.563539565,cattle
11.47750001,0.743527223,cattle
11.47750001,0.5662465,cattle
11.47750001,0.649665804,cattle
11.47750001,0.714379071,cattle
11.47750001,0.640883779,cattle
11.47750001,0.656339385,cattle
11.47750001,0.586653655,cattle
11.47750001,0.620552565,cattle
11.47750001,0.716972509,cattle
11.47750001,0.588544863,cattle
11.47750001,0.669570182,cattle
11.47750001,0.625331229,cattle
11.47750001,0.696783814,cattle
11.47750001,0.680418358,cattle
11.47750001,0.715784746,cattle
11.47750001,0.748926987,cattle
11.47750001,0.694420396,cattle
11.47750001,0.748805927,cattle
11.47750001,0.711870878,cattle
11.47750001,0.681934157,cattle
11.47750001,0.609841938,cattle
11.47750001,0.581312766,cattle
11.47750001,0.687313669,cattle
11.47750001,0.645227873,cattle
11.47750001,0.660670512,cattle
11.47750001,0.731499008,cattle
11.47750001,0.601125032,cattle
11.47750001,0.551211678,cattle
11.47750001,0.71873847,cattle
11.47750001,0.612942545,cattle
11.47750001,0.671575431,cattle
11.47750001,0.6437818,cattle
11.47750001,0.656706381,cattle
11.47750001,0.591586565,cattle
11.47750001,0.685098239,cattle
11.47750001,0.736526629,cattle
11.47750001,0.65525825,cattle
11.47750001,0.665976988,cattle
11.47750001,0.677518812,cattle
11.47750001,0.704983844,cattle
11.47750001,0.632072418,cattle
11.47750001,0.733985763,cattle
11.47750001,0.553548268,cattle
11.47750001,0.718440299,cattle
11.47750001,0.722551414,cattle
11.47750001,0.624353981,cattle
11.47750001,0.680288954,cattle
11.01432458,0.550890423,cattle
11.01432458,0.601520998,cattle
11.01432458,0.743952831,cattle
11.01432458,0.747239491,cattle
11.01432458,0.65535482,cattle
11.01432458,0.584209948,cattle
11.01432458,0.601209307,cattle
11.01432458,0.654260813,cattle
11.01432458,0.609754797,cattle
11.01432458,0.583355192,cattle
11.01432458,0.705469417,cattle
11.01432458,0.708526899,cattle
11.01432458,0.691254526,cattle
11.01432458,0.717321872,cattle
11.01432458,0.567374468,cattle
11.01432458,0.575680768,cattle
11.01432458,0.671822538,cattle
11.01432458,0.715859386,cattle
11.01432458,0.684674323,cattle
11.01432458,0.63543668,cattle
11.01432458,0.60611069,cattle
11.01432458,0.736574441,cattle
11.01432458,0.743757985,cattle
11.01432458,0.734180164,cattle
11.01432458,0.654786385,cattle
11.01432458,0.677753628,cattle
11.01432458,0.744009166,cattle
11.01432458,0.701828673,cattle
11.01432458,0.627414917,cattle
11.01432458,0.721387138,cattle
11.01432458,0.709929068,cattle
11.01432458,0.576299817,cattle
11.01432458,0.687101096,cattle
11.01432458,0.717972433,cattle
11.01432458,0.667282337,cattle
11.01432458,0.637660785,cattle
11.01432458,0.716534192,cattle
11.01432458,0.553505389,cattle
11.01432458,0.59172344,cattle
11.01432458,0.687285522,cattle
11.01432458,0.748358947,cattle
11.01432458,0.568885686,cattle
11.01432458,0.737139954,cattle
11.01432458,0.63985722,cattle
11.01432458,0.634837457,cattle
11.01432458,0.744480151,cattle
11.01432458,0.598193087,cattle
11.01432458,0.66100353,cattle
11.01432458,0.725174106,cattle
11.01432458,0.71158714,cattle
11.01432458,0.696941662,cattle
11.01432458,0.688053361,cattle
11.01432458,0.563539565,cattle
11.01432458,0.743527223,cattle
11.01432458,0.5662465,cattle
11.01432458,0.649665804,cattle
11.01432458,0.714379071,cattle
11.01432458,0.640883779,cattle
11.01432458,0.656339385,cattle
11.01432458,0.586653655,cattle
11.01432458,0.620552565,cattle
11.01432458,0.716972509,cattle
11.01432458,0.588544863,cattle
11.01432458,0.669570182,cattle
11.01432458,0.625331229,cattle
11.01432458,0.696783814,cattle
11.01432458,0.680418358,cattle
11.01432458,0.715784746,cattle
11.01432458,0.748926987,cattle
11.01432458,0.694420396,cattle
11.01432458,0.748805927,cattle
11.01432458,0.711870878,cattle
11.01432458,0.681934157,cattle
11.01432458,0.609841938,cattle
11.01432458,0.581312766,cattle
11.01432458,0.687313669,cattle
11.01432458,0.645227873,cattle
11.01432458,0.660670512,cattle
11.01432458,0.731499008,cattle
11.01432458,0.601125032,cattle
11.01432458,0.551211678,cattle
11.01432458,0.71873847,cattle
11.01432458,0.612942545,cattle
11.01432458,0.671575431,cattle
11.01432458,0.6437818,cattle
11.01432458,0.656706381,cattle
11.01432458,0.591586565,cattle
11.01432458,0.685098239,cattle
11.01432458,0.736526629,cattle
11.01432458,0.65525825,cattle
11.01432458,0.665976988,cattle
11.01432458,0.677518812,cattle
11.01432458,0.704983844,cattle
11.01432458,0.632072418,cattle
11.01432458,0.733985763,cattle
11.01432458,0.553548268,cattle
11.01432458,0.718440299,cattle
11.01432458,0.722551414,cattle
11.01432458,0.624353981,cattle
11.01432458,0.680288954,cattle
6.245217572,0.550890423,cattle
6.245217572,0.601520998,cattle
6.245217572,0.743952831,cattle
6.245217572,0.747239491,cattle
6.245217572,0.65535482,cattle
6.245217572,0.584209948,cattle
6.245217572,0.601209307,cattle
6.245217572,0.654260813,cattle
6.245217572,0.609754797,cattle
6.245217572,0.583355192,cattle
6.245217572,0.705469417,cattle
6.245217572,0.708526899,cattle
6.245217572,0.691254526,cattle
6.245217572,0.717321872,cattle
6.245217572,0.567374468,cattle
6.245217572,0.575680768,cattle
6.245217572,0.671822538,cattle
6.245217572,0.715859386,cattle
6.245217572,0.684674323,cattle
6.245217572,0.63543668,cattle
6.245217572,0.60611069,cattle
6.245217572,0.736574441,cattle
6.245217572,0.743757985,cattle
6.245217572,0.734180164,cattle
6.245217572,0.654786385,cattle
6.245217572,0.677753628,cattle
6.245217572,0.744009166,cattle
6.245217572,0.701828673,cattle
6.245217572,0.627414917,cattle
6.245217572,0.721387138,cattle
6.245217572,0.709929068,cattle
6.245217572,0.576299817,cattle
6.245217572,0.687101096,cattle
6.245217572,0.717972433,cattle
6.245217572,0.667282337,cattle
6.245217572,0.637660785,cattle
6.245217572,0.716534192,cattle
6.245217572,0.553505389,cattle
6.245217572,0.59172344,cattle
6.245217572,0.687285522,cattle
6.245217572,0.748358947,cattle
6.245217572,0.568885686,cattle
6.245217572,0.737139954,cattle
6.245217572,0.63985722,cattle
6.245217572,0.634837457,cattle
6.245217572,0.744480151,cattle
6.245217572,0.598193087,cattle
6.245217572,0.66100353,cattle
6.245217572,0.725174106,cattle
6.245217572,0.71158714,cattle
6.245217572,0.696941662,cattle
6.245217572,0.688053361,cattle
6.245217572,0.563539565,cattle
6.245217572,0.743527223,cattle
6.245217572,0.5662465,cattle
6.245217572,0.649665804,cattle
6.245217572,0.714379071,cattle
6.245217572,0.640883779,cattle
6.245217572,0.656339385,cattle
6.245217572,0.586653655,cattle
6.245217572,0.620552565,cattle
6.245217572,0.716972509,cattle
6.245217572,0.588544863,cattle
6.245217572,0.669570182,cattle
6.245217572,0.625331229,cattle
6.245217572,0.696783814,cattle
6.245217572,0.680418358,cattle
6.245217572,0.715784746,cattle
6.245217572,0.748926987,cattle
6.245217572,0.694420396,cattle
6.245217572,0.748805927,cattle
6.245217572,0.711870878,cattle
6.245217572,0.681934157,cattle
6.245217572,0.609841938,cattle
6.245217572,0.581312766,cattle
6.245217572,0.687313669,cattle
6.245217572,0.645227873,cattle
6.245217572,0.660670512,cattle
6.245217572,0.731499008,cattle
6.245217572,0.601125032,cattle
6.245217572,0.551211678,cattle
6.245217572,0.71873847,cattle
6.245217572,0.612942545,cattle
6.245217572,0.671575431,cattle
6.245217572,0.6437818,cattle
6.245217572,0.656706381,cattle
6.245217572,0.591586565,cattle
6.245217572,0.685098239,cattle
6.245217572,0.736526629,cattle
6.245217572,0.65525825,cattle
6.245217572,0.665976988,cattle
6.245217572,0.677518812,cattle
6.245217572,0.704983844,cattle
6.245217572,0.632072418,cattle
6.245217572,0.733985763,cattle
6.245217572,0.553548268,cattle
6.245217572,0.718440299,cattle
6.245217572,0.722551414,cattle
6.245217572,0.624353981,cattle
6.245217572,0.680288954,cattle
13.26186699,0.550890423,cattle
13.26186699,0.601520998,cattle
13.26186699,0.743952831,cattle
13.26186699,0.747239491,cattle
13.26186699,0.65535482,cattle
13.26186699,0.584209948,cattle
13.26186699,0.601209307,cattle
13.26186699,0.654260813,cattle
13.26186699,0.609754797,cattle
13.26186699,0.583355192,cattle
13.26186699,0.705469417,cattle
13.26186699,0.708526899,cattle
13.26186699,0.691254526,cattle
13.26186699,0.717321872,cattle
13.26186699,0.567374468,cattle
13.26186699,0.575680768,cattle
13.26186699,0.671822538,cattle
13.26186699,0.715859386,cattle
13.26186699,0.684674323,cattle
13.26186699,0.63543668,cattle
13.26186699,0.60611069,cattle
13.26186699,0.736574441,cattle
13.26186699,0.743757985,cattle
13.26186699,0.734180164,cattle
13.26186699,0.654786385,cattle
13.26186699,0.677753628,cattle
13.26186699,0.744009166,cattle
13.26186699,0.701828673,cattle
13.26186699,0.627414917,cattle
13.26186699,0.721387138,cattle
13.26186699,0.709929068,cattle
13.26186699,0.576299817,cattle
13.26186699,0.687101096,cattle
13.26186699,0.717972433,cattle
13.26186699,0.667282337,cattle
13.26186699,0.637660785,cattle
13.26186699,0.716534192,cattle
13.26186699,0.553505389,cattle
13.26186699,0.59172344,cattle
13.26186699,0.687285522,cattle
13.26186699,0.748358947,cattle
13.26186699,0.568885686,cattle
13.26186699,0.737139954,cattle
13.26186699,0.63985722,cattle
13.26186699,0.634837457,cattle
13.26186699,0.744480151,cattle
13.26186699,0.598193087,cattle
13.26186699,0.66100353,cattle
13.26186699,0.725174106,cattle
13.26186699,0.71158714,cattle
13.26186699,0.696941662,cattle
13.26186699,0.688053361,cattle
13.26186699,0.563539565,cattle
13.26186699,0.743527223,cattle
13.26186699,0.5662465,cattle
13.26186699,0.649665804,cattle
13.26186699,0.714379071,cattle
13.26186699,0.640883779,cattle
13.26186699,0.656339385,cattle
13.26186699,0.586653655,cattle
13.26186699,0.620552565,cattle
13.26186699,0.716972509,cattle
13.26186699,0.588544863,cattle
13.26186699,0.669570182,cattle
13.26186699,0.625331229,cattle
13.26186699,0.696783814,cattle
13.26186699,0.680418358,cattle
13.26186699,0.715784746,cattle
13.26186699,0.748926987,cattle
13.26186699,0.694420396,cattle
13.26186699,0.748805927,cattle
13.26186699,0.711870878,cattle
13.26186699,0.681934157,cattle
13.26186699,0.609841938,cattle
13.26186699,0.581312766,cattle
13.26186699,0.687313669,cattle
13.26186699,0.645227873,cattle
13.26186699,0.660670512,cattle
13.26186699,0.731499008,cattle
13.26186699,0.601125032,cattle
13.26186699,0.551211678,cattle
13.26186699,0.71873847,cattle
13.26186699,0.612942545,cattle
13.26186699,0.671575431,cattle
13.26186699,0.6437818,cattle
13.26186699,0.656706381,cattle
13.26186699,0.591586565,cattle
13.26186699,0.685098239,cattle
13.26186699,0.736526629,cattle
13.26186699,0.65525825,cattle
13.26186699,0.665976988,cattle
13.26186699,0.677518812,cattle
13.26186699,0.704983844,cattle
13.26186699,0.632072418,cattle
13.26186699,0.733985763,cattle
13.26186699,0.553548268,cattle
13.26186699,0.718440299,cattle
13.26186699,0.722551414,cattle
13.26186699,0.624353981,cattle
13.26186699,0.680288954,cattle
15.99568191,0.550890423,cattle
15.99568191,0.601520998,cattle
15.99568191,0.743952831,cattle
15.99568191,0.747239491,cattle
15.99568191,0.65535482,cattle
15.99568191,0.584209948,cattle
15.99568191,0.601209307,cattle
15.99568191,0.654260813,cattle
15.99568191,0.609754797,cattle
15.99568191,0.583355192,cattle
15.99568191,0.705469417,cattle
15.99568191,0.708526899,cattle
15.99568191,0.691254526,cattle
15.99568191,0.717321872,cattle
15.99568191,0.567374468,cattle
15.99568191,0.575680768,cattle
15.99568191,0.671822538,cattle
15.99568191,0.715859386,cattle
15.99568191,0.684674323,cattle
15.99568191,0.63543668,cattle
15.99568191,0.60611069,cattle
15.99568191,0.736574441,cattle
15.99568191,0.743757985,cattle
15.99568191,0.734180164,cattle
15.99568191,0.654786385,cattle
15.99568191,0.677753628,cattle
15.99568191,0.744009166,cattle
15.99568191,0.701828673,cattle
15.99568191,0.627414917,cattle
15.99568191,0.721387138,cattle
15.99568191,0.709929068,cattle
15.99568191,0.576299817,cattle
15.99568191,0.687101096,cattle
15.99568191,0.717972433,cattle
15.99568191,0.667282337,cattle
15.99568191,0.637660785,cattle
15.99568191,0.716534192,cattle
15.99568191,0.553505389,cattle
15.99568191,0.59172344,cattle
15.99568191,0.687285522,cattle
15.99568191,0.748358947,cattle
15.99568191,0.568885686,cattle
15.99568191,0.737139954,cattle
15.99568191,0.63985722,cattle
15.99568191,0.634837457,cattle
15.99568191,0.744480151,cattle
15.99568191,0.598193087,cattle
15.99568191,0.66100353,cattle
15.99568191,0.725174106,cattle
15.99568191,0.71158714,cattle
15.99568191,0.696941662,cattle
15.99568191,0.688053361,cattle
15.99568191,0.563539565,cattle
15.99568191,0.743527223,cattle
15.99568191,0.5662465,cattle
15.99568191,0.649665804,cattle
15.99568191,0.714379071,cattle
15.99568191,0.640883779,cattle
15.99568191,0.656339385,cattle
15.99568191,0.586653655,cattle
15.99568191,0.620552565,cattle
15.99568191,0.716972509,cattle
15.99568191,0.588544863,cattle
15.99568191,0.669570182,cattle
15.99568191,0.625331229,cattle
15.99568191,0.696783814,cattle
15.99568191,0.680418358,cattle
15.99568191,0.715784746,cattle
15.99568191,0.748926987,cattle
15.99568191,0.694420396,cattle
15.99568191,0.748805927,cattle
15.99568191,0.711870878,cattle
15.99568191,0.681934157,cattle
15.99568191,0.609841938,cattle
15.99568191,0.581312766,cattle
15.99568191,0.687313669,cattle
15.99568191,0.645227873,cattle
15.99568191,0.660670512,cattle
15.99568191,0.731499008,cattle
15.99568191,0.601125032,cattle
15.99568191,0.551211678,cattle
15.99568191,0.71873847,cattle
15.99568191,0.612942545,cattle
15.99568191,0.671575431,cattle
15.99568191,0.6437818,cattle
15.99568191,0.656706381,cattle
15.99568191,0.591586565,cattle
15.99568191,0.685098239,cattle
15.99568191,0.736526629,cattle
15.99568191,0.65525825,cattle
15.99568191,0.665976988,cattle
15.99568191,0.677518812,cattle
15.99568191,0.704983844,cattle
15.99568191,0.632072418,cattle
15.99568191,0.733985763,cattle
15.99568191,0.553548268,cattle
15.99568191,0.718440299,cattle
15.99568191,0.722551414,cattle
15.99568191,0.624353981,cattle
15.99568191,0.680288954,cattle
5.087580977,0.550890423,cattle
5.087580977,0.601520998,cattle
5.087580977,0.743952831,cattle
5.087580977,0.747239491,cattle
5.087580977,0.65535482,cattle
5.087580977,0.584209948,cattle
5.087580977,0.601209307,cattle
5.087580977,0.654260813,cattle
5.087580977,0.609754797,cattle
5.087580977,0.583355192,cattle
5.087580977,0.705469417,cattle
5.087580977,0.708526899,cattle
5.087580977,0.691254526,cattle
5.087580977,0.717321872,cattle
5.087580977,0.567374468,cattle
5.087580977,0.575680768,cattle
5.087580977,0.671822538,cattle
5.087580977,0.715859386,cattle
5.087580977,0.684674323,cattle
5.087580977,0.63543668,cattle
5.087580977,0.60611069,cattle
5.087580977,0.736574441,cattle
5.087580977,0.743757985,cattle
5.087580977,0.734180164,cattle
5.087580977,0.654786385,cattle
5.087580977,0.677753628,cattle
5.087580977,0.744009166,cattle
5.087580977,0.701828673,cattle
5.087580977,0.627414917,cattle
5.087580977,0.721387138,cattle
5.087580977,0.709929068,cattle
5.087580977,0.576299817,cattle
5.087580977,0.687101096,cattle
5.087580977,0.717972433,cattle
5.087580977,0.667282337,cattle
5.087580977,0.637660785,cattle
5.087580977,0.716534192,cattle
5.087580977,0.553505389,cattle
5.087580977,0.59172344,cattle
5.087580977,0.687285522,cattle
5.087580977,0.748358947,cattle
5.087580977,0.568885686,cattle
5.087580977,0.737139954,cattle
5.087580977,0.63985722,cattle
5.087580977,0.634837457,cattle
5.087580977,0.744480151,cattle
5.087580977,0.598193087,cattle
5.087580977,0.66100353,cattle
5.087580977,0.725174106,cattle
5.087580977,0.71158714,cattle
5.087580977,0.696941662,cattle
5.087580977,0.688053361,cattle
5.087580977,0.563539565,cattle
5.087580977,0.743527223,cattle
5.087580977,0.5662465,cattle
5.087580977,0.649665804,cattle
5.087580977,0.714379071,cattle
5.087580977,0.640883779,cattle
5.087580977,0.656339385,cattle
5.087580977,0.586653655,cattle
5.087580977,0.620552565,cattle
5.087580977,0.716972509,cattle
5.087580977,0.588544863,cattle
5.087580977,0.669570182,cattle
5.087580977,0.625331229,cattle
5.087580977,0.696783814,cattle
5.087580977,0.680418358,cattle
5.087580977,0.715784746,cattle
5.087580977,0.748926987,cattle
5.087580977,0.694420396,cattle
5.087580977,0.748805927,cattle
5.087580977,0.711870878,cattle
5.087580977,0.681934157,cattle
5.087580977,0.609841938,cattle
5.087580977,0.581312766,cattle
5.087580977,0.687313669,cattle
5.087580977,0.645227873,cattle
5.087580977,0.660670512,cattle
5.087580977,0.731499008,cattle
5.087580977,0.601125032,cattle
5.087580977,0.551211678,cattle
5.087580977,0.71873847,cattle
5.087580977,0.612942545,cattle
5.087580977,0.671575431,cattle
5.087580977,0.6437818,cattle
5.087580977,0.656706381,cattle
5.087580977,0.591586565,cattle
5.087580977,0.685098239,cattle
5.087580977,0.736526629,cattle
5.087580977,0.65525825,cattle
5.087580977,0.665976988,cattle
5.087580977,0.677518812,cattle
5.087580977,0.704983844,cattle
5.087580977,0.632072418,cattle
5.087580977,0.733985763,cattle
5.087580977,0.553548268,cattle
5.087580977,0.718440299,cattle
5.087580977,0.722551414,cattle
5.087580977,0.624353981,cattle
5.087580977,0.680288954,cattle
13.58190132,0.550890423,cattle
13.58190132,0.601520998,cattle
13.58190132,0.743952831,cattle
13.58190132,0.747239491,cattle
13.58190132,0.65535482,cattle
13.58190132,0.584209948,cattle
13.58190132,0.601209307,cattle
13.58190132,0.654260813,cattle
13.58190132,0.609754797,cattle
13.58190132,0.583355192,cattle
13.58190132,0.705469417,cattle
13.58190132,0.708526899,cattle
13.58190132,0.691254526,cattle
13.58190132,0.717321872,cattle
13.58190132,0.567374468,cattle
13.58190132,0.575680768,cattle
13.58190132,0.671822538,cattle
13.58190132,0.715859386,cattle
13.58190132,0.684674323,cattle
13.58190132,0.63543668,cattle
13.58190132,0.60611069,cattle
13.58190132,0.736574441,cattle
13.58190132,0.743757985,cattle
13.58190132,0.734180164,cattle
13.58190132,0.654786385,cattle
13.58190132,0.677753628,cattle
13.58190132,0.744009166,cattle
13.58190132,0.701828673,cattle
13.58190132,0.627414917,cattle
13.58190132,0.721387138,cattle
13.58190132,0.709929068,cattle
13.58190132,0.576299817,cattle
13.58190132,0.687101096,cattle
13.58190132,0.717972433,cattle
13.58190132,0.667282337,cattle
13.58190132,0.637660785,cattle
13.58190132,0.716534192,cattle
13.58190132,0.553505389,cattle
13.58190132,0.59172344,cattle
13.58190132,0.687285522,cattle
13.58190132,0.748358947,cattle
13.58190132,0.568885686,cattle
13.58190132,0.737139954,cattle
13.58190132,0.63985722,cattle
13.58190132,0.634837457,cattle
13.58190132,0.744480151,cattle
13.58190132,0.598193087,cattle
13.58190132,0.66100353,cattle
13.58190132,0.725174106,cattle
13.58190132,0.71158714,cattle
13.58190132,0.696941662,cattle
13.58190132,0.688053361,cattle
13.58190132,0.563539565,cattle
13.58190132,0.743527223,cattle
13.58190132,0.5662465,cattle
13.58190132,0.649665804,cattle
13.58190132,0.714379071,cattle
13.58190132,0.640883779,cattle
13.58190132,0.656339385,cattle
13.58190132,0.586653655,cattle
13.58190132,0.620552565,cattle
13.58190132,0.716972509,cattle
13.58190132,0.588544863,cattle
13.58190132,0.669570182,cattle
13.58190132,0.625331229,cattle
13.58190132,0.696783814,cattle
13.58190132,0.680418358,cattle
13.58190132,0.715784746,cattle
13.58190132,0.748926987,cattle
13.58190132,0.694420396,cattle
13.58190132,0.748805927,cattle
13.58190132,0.711870878,cattle
13.58190132,0.681934157,cattle
13.58190132,0.609841938,cattle
13.58190132,0.581312766,cattle
13.58190132,0.687313669,cattle
13.58190132,0.645227873,cattle
13.58190132,0.660670512,cattle
13.58190132,0.731499008,cattle
13.58190132,0.601125032,cattle
13.58190132,0.551211678,cattle
13.58190132,0.71873847,cattle
13.58190132,0.612942545,cattle
13.58190132,0.671575431,cattle
13.58190132,0.6437818,cattle
13.58190132,0.656706381,cattle
13.58190132,0.591586565,cattle
13.58190132,0.685098239,cattle
13.58190132,0.736526629,cattle
13.58190132,0.65525825,cattle
13.58190132,0.665976988,cattle
13.58190132,0.677518812,cattle
13.58190132,0.704983844,cattle
13.58190132,0.632072418,cattle
13.58190132,0.733985763,cattle
13.58190132,0.553548268,cattle
13.58190132,0.718440299,cattle
13.58190132,0.722551414,cattle
13.58190132,0.624353981,cattle
13.58190132,0.680288954,cattle
18.35067651,0.550890423,cattle
18.35067651,0.601520998,cattle
18.35067651,0.743952831,cattle
18.35067651,0.747239491,cattle
18.35067651,0.65535482,cattle
18.35067651,0.584209948,cattle
18.35067651,0.601209307,cattle
18.35067651,0.654260813,cattle
18.35067651,0.609754797,cattle
18.35067651,0.583355192,cattle
18.35067651,0.705469417,cattle
18.35067651,0.708526899,cattle
18.35067651,0.691254526,cattle
18.35067651,0.717321872,cattle
18.35067651,0.567374468,cattle
18.35067651,0.575680768,cattle
18.35067651,0.671822538,cattle
18.35067651,0.715859386,cattle
18.35067651,0.684674323,cattle
18.35067651,0.63543668,cattle
18.35067651,0.60611069,cattle
18.35067651,0.736574441,cattle
18.35067651,0.743757985,cattle
18.35067651,0.734180164,cattle
18.35067651,0.654786385,cattle
18.35067651,0.677753628,cattle
18.35067651,0.744009166,cattle
18.35067651,0.701828673,cattle
18.35067651,0.627414917,cattle
18.35067651,0.721387138,cattle
18.35067651,0.709929068,cattle
18.35067651,0.576299817,cattle
18.35067651,0.687101096,cattle
18.35067651,0.717972433,cattle
18.35067651,0.667282337,cattle
18.35067651,0.637660785,cattle
18.35067651,0.716534192,cattle
18.35067651,0.553505389,cattle
18.35067651,0.59172344,cattle
18.35067651,0.687285522,cattle
18.35067651,0.748358947,cattle
18.35067651,0.568885686,cattle
18.35067651,0.737139954,cattle
18.35067651,0.63985722,cattle
18.35067651,0.634837457,cattle
18.35067651,0.744480151,cattle
18.35067651,0.598193087,cattle
18.35067651,0.66100353,cattle
18.35067651,0.725174106,cattle
18.35067651,0.71158714,cattle
18.35067651,0.696941662,cattle
18.35067651,0.688053361,cattle
18.35067651,0.563539565,cattle
18.35067651,0.743527223,cattle
18.35067651,0.5662465,cattle
18.35067651,0.649665804,cattle
18.35067651,0.714379071,cattle
18.35067651,0.640883779,cattle
18.35067651,0.656339385,cattle
18.35067651,0.586653655,cattle
18.35067651,0.620552565,cattle
18.35067651,0.716972509,cattle
18.35067651,0.588544863,cattle
18.35067651,0.669570182,cattle
18.35067651,0.625331229,cattle
18.35067651,0.696783814,cattle
18.35067651,0.680418358,cattle
18.35067651,0.715784746,cattle
18.35067651,0.748926987,cattle
18.35067651,0.694420396,cattle
18.35067651,0.748805927,cattle
18.35067651,0.711870878,cattle
18.35067651,0.681934157,cattle
18.35067651,0.609841938,cattle
18.35067651,0.581312766,cattle
18.35067651,0.687313669,cattle
18.35067651,0.645227873,cattle
18.35067651,0.660670512,cattle
18.35067651,0.731499008,cattle
18.35067651,0.601125032,cattle
18.35067651,0.551211678,cattle
18.35067651,0.71873847,cattle
18.35067651,0.612942545,cattle
18.35067651,0.671575431,cattle
18.35067651,0.6437818,cattle
18.35067651,0.656706381,cattle
18.35067651,0.591586565,cattle
18.35067651,0.685098239,cattle
18.35067651,0.736526629,cattle
18.35067651,0.65525825,cattle
18.35067651,0.665976988,cattle
18.35067651,0.677518812,cattle
18.35067651,0.704983844,cattle
18.35067651,0.632072418,cattle
18.35067651,0.733985763,cattle
18.35067651,0.553548268,cattle
18.35067651,0.718440299,cattle
18.35067651,0.722551414,cattle
18.35067651,0.624353981,cattle
18.35067651,0.680288954,cattle
17.8737065,0.550890423,cattle
17.8737065,0.601520998,cattle
17.8737065,0.743952831,cattle
17.8737065,0.747239491,cattle
17.8737065,0.65535482,cattle
17.8737065,0.584209948,cattle
17.8737065,0.601209307,cattle
17.8737065,0.654260813,cattle
17.8737065,0.609754797,cattle
17.8737065,0.583355192,cattle
17.8737065,0.705469417,cattle
17.8737065,0.708526899,cattle
17.8737065,0.691254526,cattle
17.8737065,0.717321872,cattle
17.8737065,0.567374468,cattle
17.8737065,0.575680768,cattle
17.8737065,0.671822538,cattle
17.8737065,0.715859386,cattle
17.8737065,0.684674323,cattle
17.8737065,0.63543668,cattle
17.8737065,0.60611069,cattle
17.8737065,0.736574441,cattle
17.8737065,0.743757985,cattle
17.8737065,0.734180164,cattle
17.8737065,0.654786385,cattle
17.8737065,0.677753628,cattle
17.8737065,0.744009166,cattle
17.8737065,0.701828673,cattle
17.8737065,0.627414917,cattle
17.8737065,0.721387138,cattle
17.8737065,0.709929068,cattle
17.8737065,0.576299817,cattle
17.8737065,0.687101096,cattle
17.8737065,0.717972433,cattle
17.8737065,0.667282337,cattle
17.8737065,0.637660785,cattle
17.8737065,0.716534192,cattle
17.8737065,0.553505389,cattle
17.8737065,0.59172344,cattle
17.8737065,0.687285522,cattle
17.8737065,0.748358947,cattle
17.8737065,0.568885686,cattle
17.8737065,0.737139954,cattle
17.8737065,0.63985722,cattle
17.8737065,0.634837457,cattle
17.8737065,0.744480151,cattle
17.8737065,0.598193087,cattle
17.8737065,0.66100353,cattle
17.8737065,0.725174106,cattle
17.8737065,0.71158714,cattle
17.8737065,0.696941662,cattle
17.8737065,0.688053361,cattle
17.8737065,0.563539565,cattle
17.8737065,0.743527223,cattle
17.8737065,0.5662465,cattle
17.8737065,0.649665804,cattle
17.8737065,0.714379071,cattle
17.8737065,0.640883779,cattle
17.8737065,0.656339385,cattle
17.8737065,0.586653655,cattle
17.8737065,0.620552565,cattle
17.8737065,0.716972509,cattle
17.8737065,0.588544863,cattle
17.8737065,0.669570182,cattle
17.8737065,0.625331229,cattle
17.8737065,0.696783814,cattle
17.8737065,0.680418358,cattle
17.8737065,0.715784746,cattle
17.8737065,0.748926987,cattle
17.8737065,0.694420396,cattle
17.8737065,0.748805927,cattle
17.8737065,0.711870878,cattle
17.8737065,0.681934157,cattle
17.8737065,0.609841938,cattle
17.8737065,0.581312766,cattle
17.8737065,0.687313669,cattle
17.8737065,0.645227873,cattle
17.8737065,0.660670512,cattle
17.8737065,0.731499008,cattle
17.8737065,0.601125032,cattle
17.8737065,0.551211678,cattle
17.8737065,0.71873847,cattle
17.8737065,0.612942545,cattle
17.8737065,0.671575431,cattle
